rank_combined	nct_id	first_level_score	second_level_score	combined_score	rank_second_level	selected_for_top_trials_txt
62	NCT01335074	0.40774834	0.59664643	1.0043948	66	True
63	NCT05917431	0.40340945	0.6001117	1.0035212	64	True
64	NCT00428922	0.36469966	0.6387163	1.003416	44	True
65	NCT02341170	0.35847092	0.63834882	0.99681974	45	True
66	NCT04708067	0.41322795	0.58001025	0.9932382	76	True
67	NCT01752205	0.3600852	0.63257579	0.99266099	48	True
68	NCT02461836	0.4845508	0.50771147	0.99226227	122	True
69	NCT04872478	0.40776238	0.58328008	0.99104246	74	True
70	NCT05582499	0.38446	0.60561853	0.99007853	60	True
71	NCT00680901	0.36758453	0.62104937	0.9886339	53	True
72	NCT01963429	0.35441115	0.63400379	0.98841494	47	True
73	NCT01486550	0.35894632	0.62841739	0.98736371	50	True
74	NCT05035914	0.44853863	0.53547546	0.98401409	100	True
75	NCT05433701	0.36656538	0.61554053	0.98210591	55	True
76	NCT04582487	0.4170982	0.56325383	0.98035203	88	True
77	NCT02565641	0.3577759	0.62128855	0.97906445	52	True
78	NCT05441761	0.39702263	0.58055472	0.97757735	75	True
79	NCT04088786	0.3813542	0.59528316	0.97663736	67	True
80	NCT01447589	0.36427	0.60840514	0.97267514	57	True
81	NCT04323605	0.35657346	0.6158241	0.97239756	54	True
82	NCT06022770	0.42487577	0.54496938	0.96984515	97	True
83	NCT04408638	0.7016663	0.26451013	0.96617643	254	True
84	NCT04440865	0.35504645	0.60751906	0.96256551	58	True
85	NCT01570868	0.39666948	0.56421586	0.96088534	86	True
86	NCT04995523	0.36955068	0.59108132	0.960632	69	True
87	NCT04098783	0.35405675	0.60364727	0.95770402	61	True
88	NCT05441254	0.4428877	0.51469416	0.95758186	114	True
89	NCT01307618	0.35407835	0.60333334	0.95741169	62	True
90	NCT05605509	0.36804014	0.58922944	0.95726958	70	True
91	NCT01231594	0.3569473	0.59879369	0.95574099	65	True
92	NCT05792735	0.4556791	0.49975769	0.95543679	127	True
93	NCT05384691	0.39311	0.56138782	0.95449782	90	True
94	NCT02406170	0.3476755	0.60676364	0.95443914	59	True
95	NCT04596085	0.95094967	0	0.95094967		True
96	NCT04260360	0.35556602	0.59381968	0.9493857	68	True
97	NCT01468623	0.37480277	0.57387263	0.9486754	81	True
98	NCT01046487	0.3569473	0.58798893	0.94493623	71	True
99	NCT03315039	0.37594774	0.56698796	0.9429357	85	True
100	NCT04951947	0.3692014	0.57248562	0.94168702	83	True
101	NCT02523924	0.36748642	0.57340564	0.94089206	82	True
102	NCT02315768	0.37861133	0.5602025	0.93881383	91	True
103	NCT01005979	0.35894912	0.57641048	0.9353596	78	True
104	NCT04803994	0.43313807	0.50184824	0.93498631	126	True
105	NCT05633160	0.38026685	0.55448113	0.93474798	95	True
106	NCT02703571	0.35638493	0.57665503	0.93303996	77	True
107	NCT02507804	0.3569473	0.57471757	0.93166487	80	True
108	NCT01415011	0.37279043	0.55864317	0.9314336	93	True
109	NCT04113863	0.35877994	0.57129359	0.93007353	84	True
110	NCT06297525	0.367189	0.55793234	0.92512134	94	True
111	NCT05362539	0.50098807	0.42410727	0.92509534	184	True
112	NCT02227251	0.37045956	0.55332284	0.9237824	96	True
113	NCT05859373	0.40037072	0.51999371	0.92036443	108	True
114	NCT02284139	0.35385358	0.56354845	0.91740203	87	True
115	NCT01270321	0.40793455	0.50936644	0.91730099	120	True
116	NCT05749042	0.40305257	0.51116698	0.91421955	117	True
117	NCT02495454	0.37696928	0.53471755	0.91168683	101	True
118	NCT04429191	0.37038377	0.54059131	0.91097508	98	True
119	NCT01499160	0.4005561	0.51039724	0.91095334	119	True
120	NCT02635074	0.39840338	0.5065767	0.90498008	124	True
121	NCT04339829	0.39494976	0.50719143	0.90214119	123	True
122	NCT05923177	0.37121135	0.53032439	0.90153574	103	True
123	NCT06373471	0.36203668	0.53820174	0.90023842	99	True
124	NCT04141995	0.33923006	0.56019726	0.89942732	92	True
125	NCT04115761	0.44822666	0.45011888	0.89834554	167	True
126	NCT01599832	0.38026243	0.51690024	0.89716267	111	True
127	NCT04267913	0.41119558	0.48558336	0.89677894	141	True
128	NCT02987296	0.3657482	0.53088191	0.89663011	102	True
129	NCT06088888	0.61361253	0.28177075	0.89538328	250	True
130	NCT01746836	0.36604223	0.52715076	0.89319299	105	True
131	NCT01335009	0.362561	0.52780656	0.89036756	104	True
132	NCT03086642	0.39542827	0.4941747	0.88960297	130	True
133	NCT05749211	0.40235308	0.4862423	0.88859538	140	True
134	NCT03913312	0.37596068	0.51084762	0.8868083	118	True
135	NCT05025098	0.42295098	0.46280645	0.88575743	157	True
136	NCT05114915	0.43871164	0.4463337	0.88504534	169	True
137	NCT02990221	0.37576622	0.50844831	0.88421453	121	True
138	NCT02757326	0.40106952	0.4821611	0.88323062	145	True
139	NCT06454578	0.42058143	0.46092115	0.88150258	159	True
140	NCT01655992	0.364515	0.51619082	0.88070582	112	True
141	NCT02772588	0.36172873	0.51763185	0.87936058	110	True
142	NCT05557708	0.35510105	0.52257309	0.87767414	107	True
143	NCT02800473	0.3547841	0.51846477	0.87324887	109	True
144	NCT04490993	0.420265	0.45058413	0.87084913	166	True
145	NCT04896112	0.36533356	0.50548995	0.87082351	125	True
146	NCT05382390	0.37596068	0.48942745	0.86538813	136	True
147	NCT03215030	0.36994776	0.49375637	0.86370413	132	True
148	NCT03435302	0.3885371	0.4738504	0.8623875	147	True
149	NCT04629209	0.36300385	0.4982517	0.86125555	128	True
150	NCT04274816	0.3628691	0.49388599	0.85675509	131	True
151	NCT01167530	0.48041448	0.3757893	0.85620378	214	True
152	NCT05720338	0.34324962	0.51284436	0.85609398	116	True
153	NCT06328699	0.369788	0.48417455	0.85396255	143	True
154	NCT01337401	0.36620826	0.48519688	0.85140514	142	True
155	NCT03794388	0.36166906	0.48954989	0.85121895	135	True
156	NCT05683704	0.45640057	0.39332897	0.84972954	202	True
157	NCT04770272	0.5280131	0.32148755	0.84950065	236	True
158	NCT04453501	0.8487726	0	0.8487726		True
159	NCT04481256	0.43863192	0.40974732	0.84837924	193	True
160	NCT04898543	0.4691736	0.37905256	0.84822616	213	True
161	NCT04373031	0.3512042	0.49207437	0.84327857	133	True
162	NCT06391918	0.36914468	0.47353578	0.84268046	148	True
163	NCT02392676	0.39597207	0.44663376	0.84260583	168	True
164	NCT05422521	0.37375072	0.46875367	0.84250439	152	True
165	NCT01468675	0.35495883	0.48742254	0.84238137	139	True
166	NCT01170052	0.3678776	0.47300845	0.84088605	149	True
167	NCT01228942	0.3483985	0.49160635	0.84000485	134	True
168	NCT04318561	0.35522985	0.48367868	0.83890853	144	True
169	NCT04522323	0.37285239	0.46564528	0.83849767	153	True
170	NCT02451124	0.35667545	0.47776948	0.83444493	146	True
171	NCT02863055	0.3636737	0.47073436	0.83440806	151	True
172	NCT05416775	0.37351248	0.45820643	0.83171891	161	True
173	NCT02847767	0.39673522	0.43460157	0.83133679	175	True
174	NCT03612596	0.36469966	0.46564175	0.83034141	154	True
175	NCT05774678	0.36469966	0.46514474	0.8298444	155	True
176	NCT05626322	0.37009805	0.45876594	0.82886399	160	True
177	NCT02087475	0.35552517	0.47116253	0.8266877	150	True
178	NCT03662841	0.36805525	0.45732494	0.82538019	162	True
179	NCT05361720	0.407475	0.4168816	0.8243566	187	True
180	NCT02760225	0.4639561	0.3588859	0.822842	220	True
181	NCT03289819	0.38452917	0.43738556	0.82191473	174	True
182	NCT04202640	0.36469966	0.45699384	0.8216935	163	True
183	NCT04591028	0.3666601	0.45378972	0.82044982	164	True
184	NCT05322330	0.48364708	0.33675133	0.82039841	225	True
185	NCT03038477	0.3577759	0.46243295	0.82020885	158	True
186	NCT06236360	0.35688692	0.46289552	0.81978244	156	True
187	NCT01520870	0.36801618	0.4515511	0.81956728	165	True
188	NCT02142959	0.40699068	0.40936056	0.81635124	194	True
189	NCT01963715	0.3729645	0.44249499	0.81545949	170	True
190	NCT04383938	0.38194373	0.43102391	0.81296764	177	True
191	NCT01624025	0.3715198	0.43759806	0.80911786	173	True
192	NCT03639246	0.36957496	0.43778688	0.80736184	172	True
193	NCT03788499	0.3673	0.43948165	0.80678165	171	True
194	NCT05435248	0.37340233	0.42797116	0.80137349	180	True
195	NCT05549973	0.36994776	0.42954633	0.79949409	178	True
196	NCT06166888	0.39872763	0.39831903	0.79704666	201	True
197	NCT03768310	0.45987368	0.33703066	0.79690434	224	True
198	NCT01317212	0.36828327	0.42605059	0.79433386	181	True
199	NCT02611908	0.37861133	0.41493953	0.79355086	190	True
200	NCT04887025	0.37133822	0.41751236	0.78885058	186	True
201	NCT05084027	0.35915527	0.42898724	0.78814251	179	True
202	NCT01644253	0.36220157	0.42497537	0.78717694	182	True
203	NCT02444819	0.36328036	0.42327299	0.78655335	185	True
204	NCT06406556	0.36950058	0.41535628	0.78485686	189	True
205	NCT05243797	0.66746294	0.11733048	0.78479342	331	True
206	NCT01086956	0.35858813	0.42493788	0.78352601	183	True
207	NCT02905916	0.35017496	0.43161114	0.7817861	176	True
208	NCT04891653	0.37191343	0.40902646	0.78093989	195	True
209	NCT05655078	0.3636737	0.41682303	0.78049673	188	True
210	NCT01798251	0.3666601	0.41049767	0.77715777	192	True
211	NCT03716596	0.38920546	0.3856083	0.77481376	209	True
212	NCT06131775	0.35950452	0.41440736	0.77391188	191	True
213	NCT05348187	0.35958245	0.4088818	0.76846425	196	True
214	NCT05397457	0.36432457	0.40368072	0.76800529	197	True
215	NCT01362296	0.3744378	0.38866555	0.76310335	203	True
216	NL64722.031.18	0.35818934	0.40227195	0.76046129	199	True
217	NCT02827838	0.38807344	0.37177834	0.75985178	215	True
218	NCT02513784	0.3543688	0.40353023	0.75789903	198	True
219	NCT03596593	0.367189	0.38731474	0.75450374	207	True
220	NCT04336982	0.6277579	0.12552753	0.75328543	324	True
221	NCT01959867	0.36469966	0.3882195	0.75291916	204	True
222	NCT06458517	0.3642833	0.38775885	0.75204215	205	True
223	NCT02303730	0.7517298	0	0.7517298		True
224	NCT05305131	0.42521966	0.32447065	0.74969031	235	True
225	NCT01249430	0.36880392	0.38023179	0.74903571	211	True
226	NCT05969184	0.41874135	0.32932031	0.74806166	227	True
227	NCT04810936	0.36219904	0.38576379	0.74796283	208	True
228	NCT04469556	0.3471752	0.40061702	0.74779222	200	True
229	NCT01887067	0.7408458	0	0.7408458		True
230	NCT01948843	0.36107287	0.3795271	0.74059997	212	True
231	NCT03977077	0.37225875	0.36602642	0.73828517	218	True
232	NCT02561663	0.7347189	0	0.7347189		True
233	NCT02841800	0.34684494	0.38735126	0.7341962	206	True
234	NCT02789657	0.36469966	0.36840318	0.73310284	216	True
235	NCT04338763	0.34452337	0.38556469	0.73008806	210	True
236	NCT06173219	0.40220985	0.32742191	0.72963176	232	True
237	NCT04725188	0.40308008	0.32584156	0.72892164	233	True
238	NCT03939962	0.4008883	0.32802064	0.72890894	229	True
239	NCT03264352	0.7278591	0	0.7278591		True
240	NCT03493932	0.36300385	0.36381293	0.72681678	219	True
241	NCT02066285	0.39706695	0.32809233	0.72515928	228	True
242	NCT02069041	0.39490435	0.32763153	0.72253588	230	True
243	NCT03639181	0.40931988	0.31267162	0.7219915	240	True
244	NCT03570138	0.7218087	0	0.7218087		True
245	NCT05746195	0.35114303	0.36639877	0.7175418	217	True
246	NCT03668496	0.36125976	0.35251285	0.71377261	221	True
247	NCT01630226	0.36343452	0.35024175	0.71367627	222	True
248	NCT04758000	0.4492638	0.25909783	0.70836163	259	True
249	NCT03516500	0.3636902	0.34033969	0.70402989	223	True
250	NCT03184090	0.364515	0.33645196	0.70096696	226	True
251	NCT03766776	0.4609384	0.23113763	0.69207603	269	True
252	NCT02853188	0.36260772	0.32748501	0.69009273	231	True
253	NCT05038813	0.44182175	0.24796659	0.68978834	264	True
254	NCT06050980	0.4009611	0.28434951	0.68531061	248	True
255	NCT01827618	0.35856992	0.32481605	0.68338597	234	True
256	NCT02795429	0.37319505	0.30981509	0.68301014	242	True
257	NCT00408499	0.42493546	0.25648889	0.68142435	260	True
258	NCT03427684	0.3673955	0.31385439	0.68124989	237	True
259	NCT04040699	0.3634327	0.3128255	0.6762582	239	True
260	NCT02182622	0.3987971	0.27638739	0.67518449	252	True
261	NCT03841565	0.3924318	0.27901058	0.67144238	251	True
262	NCT01213277	0.6709764	0	0.6709764		True
263	NCT02753140	0.4057853	0.26316662	0.66895192	255	True
264	NCT03083613	0.42636478	0.24240263	0.66876741	267	True
265	NCT00669669	0.44808334	0.22058238	0.66866572	273	True
266	NCT02046538	0.35463384	0.31380248	0.66843632	238	True
267	NCT01308294	0.35528016	0.3123453	0.66762546	241	True
268	NCT00109265	0.36469966	0.29762585	0.66232551	243	True
269	NCT02117557	0.3688792	0.29065203	0.65953123	246	True
270	NCT02511665	0.46400905	0.19507044	0.65907949	289	True
271	NCT04159896	0.4442835	0.20802195	0.65230545	282	True
272	NCT02006927	0.44567978	0.20629688	0.65197666	283	True
273	NCT03291379	0.36375695	0.28652246	0.65027941	247	True
274	NCT02474095	0.35670394	0.29171351	0.64841745	244	True
275	NCT04087018	0.3724085	0.27461018	0.64701868	253	True
276	NCT01849744	0.35366398	0.29104346	0.64470744	245	True
277	NCT05761951	0.38328534	0.25941978	0.64270512	258	True
278	NCT04415853	0.4043736	0.22962243	0.63399603	270	True
279	NCT04484636	0.35130686	0.28256316	0.63387002	249	True
280	NCT04985734	0.4535337	0.17811564	0.63164934	300	True
281	NCT03361709	0.6304438	0	0.6304438		True
282	NCT02339948	0.3662998	0.26183909	0.62813889	257	True
283	NCT01624051	0.36427	0.26192914	0.62619914	256	True
284	NCT01539291	0.37861133	0.24552363	0.62413496	265	True
285	NCT03996408	0.3712269	0.25148151	0.62270841	262	True
286	NCT01686958	0.45665273	0.15879484	0.61544757	306	True
287	NCT01496534	0.41219407	0.20212562	0.61431969	286	True
288	NCT05002140	0.3696224	0.24301157	0.61263397	266	True
289	NCT03719131	0.3829516	0.22775068	0.61070228	271	True
290	NCT02495233	0.39454526	0.21476625	0.60931151	277	True
291	NCT05493683	0.39394632	0.21486785	0.60881417	276	True
292	NCT02119858	0.354065	0.25391316	0.60797816	261	True
293	NCT05170828	0.35835704	0.24797741	0.60633445	263	True
294	NCT02125513	0.39953393	0.20608613	0.60562006	284	True
295	NCT03606590	0.42584267	0.17966428	0.60550695	299	True
296	NCT06244992	0.4693573	0.13425605	0.60361335	316	True
297	NCT05675813	0.3649366	0.2381008	0.6030374	268	True
298	NCT03081897	0.47869387	0.12080803	0.5995019	329	True
299	NCT05440760	0.37246737	0.22342928	0.59589665	272	True
300	NCT05622357	0.37805116	0.21488266	0.59293382	275	True
301	NCT03334617	0.3694749	0.21907666	0.58855156	274	True
302	NCT05299411	0.3683781	0.21021932	0.57859742	280	True
303	NCT04165993	0.364515	0.21164201	0.57615701	279	True
304	NCT01700673	0.36550432	0.20547504	0.57097936	285	True
305	NCT04756362	0.5675292	0	0.5675292		True
306	NCT06142344	0.42016885	0.14666708	0.56683593	309	True
307	NCT06452160	0.3532655	0.21327354	0.56653904	278	True
308	NCT04973293	0.36669272	0.19941547	0.56610819	287	True
309	NCT04795128	0.4012341	0.1647534	0.5659875	303	True
310	NCT02537158	0.36656538	0.19696914	0.56353452	288	True
311	NCT03822234	0.3547841	0.20805422	0.56283832	281	True
312	NCT04306900	0.36914468	0.19311989	0.56226457	291	True
313	NCT03798457	0.55964947	0	0.55964947		True
314	NCT03754361	0.5590285	0	0.5590285		True
315	NCT02487992	0.3654937	0.19310177	0.55859547	292	True
316	NCT01010672	0.36688194	0.19149941	0.55838135	293	True
317	NCT04588064	0.36107653	0.19488533	0.55596186	290	True
318	NCT03480958	0.47499827	0.077833164	0.55283143	357	True
319	NCT04013841	0.3688792	0.18272004	0.55159924	295	True
320	NCT01331525	0.3670346	0.18096637	0.54800097	296	True
321	NCT02278510	0.3639503	0.18096485	0.54491515	297	True
322	NCT06237413	0.36228496	0.18070139	0.54298635	298	True
323	NCT02071511	0.54178554	0	0.54178554		True
324	NCT01986348	0.4270769	0.11419329	0.54127019	334	True
325	NCT04464811	0.5393211	0	0.5393211		True
326	NCT02476409	0.53900415	0	0.53900415		True
327	NCT02629848	0.3927877	0.14512182	0.53790952	310	True
328	NCT03427346	0.34772086	0.18630975	0.53403061	294	True
329	NCT03028701	0.53391397	0	0.53391397		True
330	NCT04150640	0.45443475	0.079438676	0.53387343	354	True
331	NCT03034915	0.5326159	0	0.5326159		True
332	NCT02811900	0.5262174	0	0.5262174		True
333	NCT04397016	0.36172873	0.16181556	0.52354429	305	True
334	NCT03104543	0.47886255	0.043243311	0.52210586	374	True
335	NCT02916199	0.44344577	0.078424503	0.52187027	355	True
336	NCT00737971	0.52104324	0	0.52104324		True
337	NCT02570165	0.5203514	0	0.5203514		True
338	NCT05768347	0.34752953	0.1727088	0.52023833	301	True
339	NCT02837367	0.51955444	0	0.51955444		True
340	NCT01444534	0.5194389	0	0.5194389		True
341	NCT06114940	0.35289165	0.16575047	0.51864212	302	True
342	NCT05378204	0.36469966	0.15382372	0.51852338	308	True
343	NCT04861220	0.39242288	0.12376404	0.51618692	325	True
344	NCT04346225	0.35943007	0.15504824	0.51447831	307	True
345	NCT02473848	0.37576622	0.13842729	0.51419351	312	True
346	NCT03718650	0.34668192	0.16265301	0.50933493	304	True
347	NCT01646684	0.36262804	0.14439668	0.50702472	311	True
348	NCT05515978	0.46141925	0.044776696	0.50619595	372	True
349	NCT03875300	0.50157243	0	0.50157243		True
350	NCT03670719	0.4980618	0	0.4980618		True
351	NCT03853902	0.36172873	0.13526783	0.49699656	315	True
352	NCT03043872	0.36809403	0.1288392	0.49693323	318	True
353	NCT05546372	0.3658926	0.1305566	0.4964492	317	True
354	NCT02592447	0.37485778	0.12148713	0.49634491	328	True
355	NCT00652379	0.493999	0	0.493999		True
356	NCT02563561	0.3547841	0.13720917	0.49199327	313	True
357	NCT06430372	0.3542179	0.13708784	0.49130574	314	True
358	NCT06105801	0.36427	0.12657203	0.49084203	322	True
359	NCT01080352	0.36184293	0.12858554	0.49042847	319	True
360	NCT01315483	0.4172581	0.07067189	0.48792999	361	True
361	NCT01444547	0.35999215	0.12596883	0.48596098	323	True
362	NCT02438865	0.35744765	0.12848888	0.48593653	320	True
363	NCT01033019	0.36251378	0.12211975	0.48463353	327	True
364	NCT05597683	0.35752124	0.12679889	0.48432013	321	True
365	NCT04672928	0.36601824	0.11625544	0.48227368	333	True
366	NCT04964284	0.3682617	0.11387058	0.48213228	335	True
367	NCT00402727	0.4818949	0	0.4818949		True
368	NCT02807883	0.3783958	0.1032914	0.4816872	339	True
369	NCT01214655	0.38138747	0.10028091	0.48166838	343	True
370	NCT01278888	0.36110222	0.118481	0.47958322	330	True
371	NCT01801644	0.3547841	0.12311497	0.47789907	326	True
372	NCT06133426	0.37139845	0.10604765	0.4774461	338	True
373	NCT01909791	0.47695896	0	0.47695896		True
374	NCT01927757	0.4768247	0	0.4768247		True
375	NCT01334801	0.47483176	0	0.47483176		True
376	NCT00523666	0.47314352	0	0.47314352		True
377	NCT05555199	0.3749605	0.098016301	0.4729768	344	True
378	NCT01874873	0.3660345	0.10613525	0.47216975	337	True
379	NCT00108420	0.47120544	0	0.47120544		True
380	NCT03181815	0.36285424	0.10807394	0.47092818	336	True
381	NCT02623712	0.36622208	0.10155513	0.46777721	341	True
382	NCT05043090	0.36395806	0.10316729	0.46712535	340	True
383	NCT05131776	0.35024536	0.11681434	0.4670597	332	True
384	NCT00752765	0.46202925	0	0.46202925		True
385	NCT01691196	0.4595619	0	0.4595619		True
386	NCT01151046	0.35911396	0.1003702	0.45948416	342	True
387	NCT02472964	0.36469966	0.094783671	0.45948333	346	True
388	NCT06363773	0.36619544	0.093043988	0.45923943	348	True
389	NCT02665390	0.36427	0.094540476	0.45881048	347	True
390	NCT01047111	0.45400107	0	0.45400107		True
391	NCT02382107	0.4536902	0	0.4536902		True
392	NCT03135769	0.45297214	0	0.45297214		True
393	NCT02559479	0.452253	0	0.452253		True
394	NCT04222335	0.37019208	0.0815153	0.45170738	353	True
395	NCT04017728	0.37377474	0.077053995	0.45082873	359	True
396	NCT02169908	0.35423934	0.095121474	0.44936081	345	True
397	NCT02749513	0.35999215	0.088630991	0.44862314	350	True
398	NCT00979160	0.44822085	0	0.44822085		True
399	NCT04286451	0.44821438	0	0.44821438		True
400	NCT04682158	0.44740918	0	0.44740918		True
401	NCT03770299	0.35754466	0.088941369	0.44648603	349	True
402	NCT02647021	0.35700375	0.088406477	0.44541023	351	True
403	NCT03877601	0.35667545	0.084908598	0.44158405	352	True
404	NCT05793710	0.36142987	0.077738995	0.43916886	358	True
405	NCT03403387	0.4387439	0	0.4387439		True
406	NCT05513703	0.36328036	0.074800201	0.43808056	360	True
407	NCT03292289	0.37058866	0.064804075	0.43539274	363	True
408	NCT05283577	0.3569473	0.078305512	0.43525281	356	True
409	NCT03768492	0.36876613	0.065374211	0.43414034	362	True
410	NCT02936817	0.4339061	0	0.4339061		True
411	NCT03872206	0.3665643	0.062296508	0.42886081	364	True
412	NCT01700439	0.42598438	0	0.42598438		True
413	NCT03034070	0.36401966	0.061053716	0.42507338	365	True
414	NCT01674140	0.42395487	0	0.42395487		True
415	NCT01195766	0.37851056	0.043768982	0.42227954	373	True
416	NCT02174887	0.42163745	0	0.42163745		True
417	NCT02395601	0.41990015	0	0.41990015		True
418	NCT05443165	0.36005396	0.059436714	0.41949067	366	True
419	NCT00004562	0.41374454	0	0.41374454		True
420	NCT04189614	0.35488173	0.057639103	0.41252083	367	True
421	NCT02023359	0.36469966	0.047401895	0.41210155	370	True
422	NCT02514915	0.3630128	0.048778995	0.41179179	369	True
423	NCT04182893	0.41105857	0	0.41105857		True
424	NCT02165995	0.36804706	0.040493333	0.40854039	375	True
425	NCT01618851	0.36172873	0.046460436	0.40818917	371	True
426	NCT00336648	0.40575832	0	0.40575832		True
427	NCT04002089	0.40387845	0	0.40387845		True
428	NCT04853589	0.40309104	0	0.40309104		True
429	NCT02576626	0.4014594	0	0.4014594		True
430	NCT04173338	0.35145634	0.049030975	0.40048731	368	True
431	NCT03867045	0.37251583	0.027576103	0.40009193	378	True
432	NCT04659616	0.3942021	0	0.3942021		True
433	NCT03267433	0.39366698	0	0.39366698		True
434	NCT04358445	0.39358878	0	0.39358878		True
435	NCT04147884	0.3929249	0	0.3929249		True
436	NCT05296109	0.3710334	0.021250884	0.39228428	383	True
437	NCT04940221	0.36427	0.024863643	0.38913364	381	True
438	NCT01606631	0.38797545	0	0.38797545		True
439	NCT01663675	0.38671014	0	0.38671014		True
440	NCT03137693	0.3484123	0.037726551	0.38613885	376	True
441	NCT03135925	0.38042662	0.0049501312	0.38537675	395	True
442	NCT04267900	0.36469966	0.020105367	0.38480503	385	True
443	NCT01625533	0.38475588	0	0.38475588		True
444	NCT04012658	0.38452408	0	0.38452408		True
445	NCT06084481	0.3569502	0.027252527	0.38420273	379	True
446	NCT01274143	0.3688792	0.015197145	0.38407634	389	True
447	NCT04174950	0.3574092	0.025640786	0.38304999	380	True
448	NCT02251665	0.38183776	0	0.38183776		True
449	NCT01448850	0.3817767	0	0.3817767		True
450	NCT00966459	0.3817767	0	0.3817767		True
451	NCT05629845	0.36091733	0.020852287	0.38176962	384	True
452	NCT01724086	0.3810816	0	0.3810816		True
453	NCT04305028	0.3804255	0	0.3804255		True
454	NCT03234855	0.3803716	0	0.3803716		True
455	NCT04423055	0.38029924	0	0.38029924		True
456	NCT03617614	0.3800499	0	0.3800499		True
457	NCT01401647	0.3799965	0	0.3799965		True
458	NCT04109937	0.36320865	0.016361347	0.37957	387	True
459	NCT00199355	0.37885398	0	0.37885398		True
460	NCT03207126	0.34564084	0.03307124	0.37871208	377	True
461	NCT02060487	0.37861067	0	0.37861067		True
462	NCT02628808	0.37842938	0	0.37842938		True
463	NCT01803113	0.37799013	0	0.37799013		True
464	NCT03388021	0.377589	0	0.377589		True
